track,rate_metric,rate_label,pixel_rate_px_s,assumed_full_frame_hfov_deg,assumed_slant_range_nm,source_width_px,implied_speed_mps,implied_speed_mph,implied_speed_kts
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,0.5,50.0,1920,78.273,175.093,152.151
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,0.5,100.0,1920,156.547,350.185,304.302
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,1.0,1.0,1920,3.131,7.004,6.086
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,1.0,2.0,1920,6.262,14.007,12.172
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,1.0,5.0,1920,15.655,35.019,30.43
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,1.0,10.0,1920,31.309,70.037,60.86
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,1.0,20.0,1920,62.619,140.074,121.721
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,1.0,50.0,1920,156.547,350.185,304.302
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,1.0,100.0,1920,313.093,700.37,608.605
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,2.0,1.0,1920,6.262,14.007,12.172
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,2.0,2.0,1920,12.524,28.015,24.344
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,2.0,5.0,1920,31.309,70.037,60.86
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,2.0,10.0,1920,62.619,140.074,121.721
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,2.0,20.0,1920,125.237,280.148,243.442
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,2.0,50.0,1920,313.093,700.37,608.605
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,2.0,100.0,1920,626.187,1400.74,1217.21
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,4.0,1.0,1920,12.524,28.015,24.344
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,4.0,2.0,1920,25.047,56.03,48.688
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,4.0,5.0,1920,62.619,140.074,121.721
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,4.0,10.0,1920,125.237,280.148,243.442
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,4.0,20.0,1920,250.475,560.296,486.884
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,4.0,50.0,1920,626.187,1400.74,1217.21
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,4.0,100.0,1920,1252.374,2801.481,2434.42
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,8.0,1.0,1920,25.047,56.03,48.688
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,8.0,2.0,1920,50.095,112.059,97.377
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,8.0,5.0,1920,125.237,280.148,243.442
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,8.0,10.0,1920,250.475,560.296,486.884
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,8.0,20.0,1920,500.95,1120.592,973.768
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,8.0,50.0,1920,1252.374,2801.481,2434.42
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,8.0,100.0,1920,2504.748,5602.961,4868.839
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,10.0,1.0,1920,31.309,70.037,60.86
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,10.0,2.0,1920,62.619,140.074,121.721
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,10.0,5.0,1920,156.547,350.185,304.302
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,10.0,10.0,1920,313.093,700.37,608.605
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,10.0,20.0,1920,626.187,1400.74,1217.21
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,10.0,50.0,1920,1565.467,3501.851,3043.024
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,10.0,100.0,1920,3130.935,7003.702,6086.049
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,20.0,1.0,1920,62.619,140.074,121.721
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,20.0,2.0,1920,125.237,280.148,243.442
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,20.0,5.0,1920,313.093,700.37,608.605
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,20.0,10.0,1920,626.187,1400.74,1217.21
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,20.0,20.0,1920,1252.374,2801.481,2434.42
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,20.0,50.0,1920,3130.935,7003.702,6086.049
phase_accepted_only: entry from bottom-left quarter,net_rate_px_s,net start-to-end rate,185.976,20.0,100.0,1920,6261.87,14007.403,12172.098
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,0.5,1.0,1920,1.871,4.185,3.637
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,0.5,2.0,1920,3.742,8.37,7.273
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,0.5,5.0,1920,9.354,20.925,18.183
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,0.5,10.0,1920,18.708,41.849,36.366
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,0.5,20.0,1920,37.417,83.699,72.732
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,0.5,50.0,1920,93.542,209.247,181.83
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,0.5,100.0,1920,187.083,418.493,363.661
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,1.0,1.0,1920,3.742,8.37,7.273
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,1.0,2.0,1920,7.483,16.74,14.546
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,1.0,5.0,1920,18.708,41.849,36.366
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,1.0,10.0,1920,37.417,83.699,72.732
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,1.0,20.0,1920,74.833,167.397,145.464
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,1.0,50.0,1920,187.083,418.493,363.661
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,1.0,100.0,1920,374.166,836.986,727.321
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,2.0,1.0,1920,7.483,16.74,14.546
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,2.0,2.0,1920,14.967,33.479,29.093
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,2.0,5.0,1920,37.417,83.699,72.732
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,2.0,10.0,1920,74.833,167.397,145.464
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,2.0,20.0,1920,149.667,334.795,290.928
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,2.0,50.0,1920,374.166,836.986,727.321
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,2.0,100.0,1920,748.333,1673.973,1454.642
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,4.0,1.0,1920,14.967,33.479,29.093
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,4.0,2.0,1920,29.933,66.959,58.186
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,4.0,5.0,1920,74.833,167.397,145.464
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,4.0,10.0,1920,149.667,334.795,290.928
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,4.0,20.0,1920,299.333,669.589,581.857
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,4.0,50.0,1920,748.333,1673.973,1454.642
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,4.0,100.0,1920,1496.665,3347.945,2909.284
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,8.0,1.0,1920,29.933,66.959,58.186
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,8.0,2.0,1920,59.867,133.918,116.371
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,8.0,5.0,1920,149.667,334.795,290.928
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,8.0,10.0,1920,299.333,669.589,581.857
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,8.0,20.0,1920,598.666,1339.178,1163.714
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,8.0,50.0,1920,1496.665,3347.945,2909.284
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,8.0,100.0,1920,2993.331,6695.891,5818.568
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,10.0,1.0,1920,37.417,83.699,72.732
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,10.0,2.0,1920,74.833,167.397,145.464
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,10.0,5.0,1920,187.083,418.493,363.661
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,10.0,10.0,1920,374.166,836.986,727.321
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,10.0,20.0,1920,748.333,1673.973,1454.642
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,10.0,50.0,1920,1870.832,4184.932,3636.605
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,10.0,100.0,1920,3741.664,8369.863,7273.211
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,20.0,1.0,1920,74.833,167.397,145.464
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,20.0,2.0,1920,149.667,334.795,290.928
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,20.0,5.0,1920,374.166,836.986,727.321
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,20.0,10.0,1920,748.333,1673.973,1454.642
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,20.0,20.0,1920,1496.665,3347.945,2909.284
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,20.0,50.0,1920,3741.664,8369.863,7273.211
phase_accepted_only: entry from bottom-left quarter,path_average_rate_px_s,path-length average rate,222.253,20.0,100.0,1920,7483.327,16739.727,14546.421
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,0.5,1.0,1920,1.594,3.566,3.099
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,0.5,2.0,1920,3.188,7.131,6.197
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,0.5,5.0,1920,7.97,17.829,15.493
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,0.5,10.0,1920,15.94,35.657,30.985
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,0.5,20.0,1920,31.88,71.314,61.97
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,0.5,50.0,1920,79.701,178.285,154.925
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,0.5,100.0,1920,159.401,356.57,309.851
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,1.0,1.0,1920,3.188,7.131,6.197
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,1.0,2.0,1920,6.376,14.263,12.394
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,1.0,5.0,1920,15.94,35.657,30.985
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,1.0,10.0,1920,31.88,71.314,61.97
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,1.0,20.0,1920,63.76,142.628,123.94
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,1.0,50.0,1920,159.401,356.57,309.851
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,1.0,100.0,1920,318.802,713.14,619.702
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,2.0,1.0,1920,6.376,14.263,12.394
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,2.0,2.0,1920,12.752,28.526,24.788
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,2.0,5.0,1920,31.88,71.314,61.97
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,2.0,10.0,1920,63.76,142.628,123.94
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,2.0,20.0,1920,127.521,285.256,247.881
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,2.0,50.0,1920,318.802,713.14,619.702
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,2.0,100.0,1920,637.605,1426.281,1239.404
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,4.0,1.0,1920,12.752,28.526,24.788
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,4.0,2.0,1920,25.504,57.051,49.576
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,4.0,5.0,1920,63.76,142.628,123.94
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,4.0,10.0,1920,127.521,285.256,247.881
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,4.0,20.0,1920,255.042,570.512,495.762
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,4.0,50.0,1920,637.605,1426.281,1239.404
phase_accepted_only: entry from bottom-left quarter,step_rate_median_px_s,median consecutive-step rate,189.367,4.0,100.0,1920,1275.209,2852.562,2478.808
